APP_NUM,NEVER_FILED,DEED,STATED,CON25,CRP,HOMESITE,INCOME,CLEANED,
4734,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4738,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4739,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4741,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4744,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4745,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4746,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4748,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4750,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4759,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4768,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4783,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4788,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4789,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4790,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4791,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4792,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4794,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4798,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4801,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4802,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4803,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4805,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4806,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4812,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4815,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4816,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4823,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4830,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4837,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4838,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4844,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4846,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4850,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4853,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4854,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4862,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4867,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4869,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4870,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4871,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4873,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4874,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4878,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4879,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4880,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4883,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4884,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4887,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4890,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4893,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4896,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4904,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4909,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4910,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4914,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4916,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4920,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4922,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4930,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4934,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4937,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4938,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4939,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4940,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4941,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4942,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4943,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4947,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4950,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4951,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4957,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4959,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4960,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4965,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4966,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4970,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4971,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4980,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4989,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4990,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4994,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5029,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5030,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5039,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5040,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5049,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5050,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5054,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5060,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5061,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5069,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5070,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5080,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
5081,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
